T10YIE,inf
2014-12-03,1.79
2014-12-04,1.77
2014-12-05,1.75
2014-12-06,1.7366666666666666
2014-12-07,1.7233333333333334
2014-12-08,1.71
2014-12-09,1.73
2014-12-10,1.71
2014-12-11,1.7
2014-12-12,1.64
2014-12-13,1.6333333333333333
2014-12-14,1.6266666666666667
2014-12-15,1.62
2014-12-16,1.65
2014-12-17,1.65
2014-12-18,1.65
2014-12-19,1.68
2014-12-20,1.6866666666666665
2014-12-21,1.6933333333333334
2014-12-22,1.7
2014-12-23,1.7
2014-12-24,1.68
2014-12-25,1.6749999999999998
2014-12-26,1.67
2014-12-27,1.6633333333333333
2014-12-28,1.6566666666666665
2014-12-29,1.65
2014-12-30,1.64
2014-12-31,1.68
2015-01-01,1.6949999999999998
2015-01-02,1.71
2015-01-03,1.6866666666666665
2015-01-04,1.6633333333333333
2015-01-05,1.64
2015-01-06,1.56
2015-01-07,1.57
2015-01-08,1.62
2015-01-09,1.62
2015-01-10,1.6033333333333335
2015-01-11,1.5866666666666667
2015-01-12,1.57
2015-01-13,1.54
2015-01-14,1.57
2015-01-15,1.58
2015-01-16,1.6
2015-01-17,1.5975000000000001
2015-01-18,1.5950000000000002
2015-01-19,1.5925
2015-01-20,1.59
2015-01-21,1.61
2015-01-22,1.61
2015-01-23,1.6
2015-01-24,1.6033333333333335
2015-01-25,1.6066666666666667
2015-01-26,1.61
2015-01-27,1.66
2015-01-28,1.61
2015-01-29,1.62
2015-01-30,1.65
2015-01-31,1.65
2015-02-01,1.65
2015-02-02,1.65
2015-02-03,1.7
2015-02-04,1.71
2015-02-05,1.7
2015-02-06,1.71
2015-02-07,1.71
2015-02-08,1.71
2015-02-09,1.71
2015-02-10,1.7
2015-02-11,1.68
2015-02-12,1.66
2015-02-13,1.68
2015-02-14,1.6875
2015-02-15,1.6949999999999998
2015-02-16,1.7025
2015-02-17,1.71
2015-02-18,1.71
2015-02-19,1.74
2015-02-20,1.75
2015-02-21,1.74
2015-02-22,1.73
2015-02-23,1.72
2015-02-24,1.72
2015-02-25,1.72
