BTCDR,ETFDR,GOLDDR,CRYPTDR,FBE,FFL,TBE
-0.010933654,-0.002665735,-0.005188516,0.015085678,-0.001582279,0.001485884,0.001533743
0.015569577,-0.002672861,0.012430459,0.014861481,-0.001579779,0.001483679,0.001531393
0.088646869,0.004855915,0.01227784,0.09438707,0.004761905,-0.004444444,-0.004587156
-0.089382229,-0.006496071,0.012128923,-0.080072615,0.004784689,0.004464286,0
0.047675796,-0.003508516,-0.001927428,-0.004809017,-0.004761905,0.004444444,0.004608295
-0.031767509,0.00424101,-0.000839631,0.035728322,0.004784689,-0.004424779,-0.004587156
0.040471132,-0.00241701,0.042857143,0.01269447,-0.001592357,-0.001481481,0
0.008153116,-0.002422865,-0.000966962,0.012535341,-0.001589825,-0.00148368,0
-0.01838586,-0.00242875,-0.008495994,0.012380151,-0.001587301,-0.001485884,0
-0.015532515,-0.007063143,-0.008568794,-0.03535706,0.004784689,-0.004464286,-0.004608295
0.015378398,-0.000484981,-0.008642853,0.031029316,0,0.00896861,0.00462963
0.057659732,0.005095002,0.001075981,0.062680109,0,-0.008888889,-0.004608295
-0.005176019,0.002092066,0.000413394,0.003906526,0,0,0
0.014954266,8.02931E-05,8.26E-05,-0.007746111,-0.00317965,0,0.00154321
-0.019992493,8.02858E-05,0.017436575,-0.007806582,-0.003169572,0,0.001540832
-0.030410669,8.02802E-05,-0.005468919,-0.007868004,-0.003159558,0,0.001538461
-0.014850304,0.00016052,-0.005498993,-0.017803322,0.004761905,-0.004484305,-0.004608295
0.010146123,-0.002086797,-0.005529399,0.00312574,-0.014084507,0.004504505,0.009259259
-0.031089343,0.006836628,0.008587944,-0.02763721,0.004716981,-0.004484305,-0.004587156
-0.068020541,-0.001437929,0.024070738,-0.072834827,-0.004694836,-0.022522523,-0.00921659
0.007782493,-0.001360006,-0.011832427,0.011704509,0.001567398,0.001536098,0
0.024929555,-0.001361857,-0.007686084,0.011569098,0.001569859,0.001533743,0
0.004654379,-0.001363715,0.002282919,0.011436785,0.001572327,0.001531393,0
-0.025698352,-0.016145835,0.002277719,-0.035474225,-0.013953488,0.013761468,0.013953488
-0.020174605,-0.00155129,0.002272543,-0.037050093,-0.00462963,-0.013574661,-0.004587156
-0.030555534,0.00057241,0.001295651,-0.013929694,0,-0.009174312,-0.004608295
0.018263684,0.000408655,0.002183583,0.00783429,0.009345794,0,-0.00462963
-0.001377784,0.000190614,0.008957392,0.004133845,-0.00155521,0.00154321,0.001550387
0.033286113,0.000190577,0.021754779,0.004116826,-0.001552795,0.001540832,0.001547988
-0.011766845,0.000190541,-0.002504892,0.004099948,-0.001550387,0.001538461,0.001545595
-0.043697619,-0.000571514,-0.002511183,-0.03254126,0.009389671,0,-0.00462963
-0.057463912,0.00106198,-0.002517505,-0.093125295,0.004716981,-0.004608295,-0.004651163
0.000758277,0.00856859,-0.000709835,0.011335361,0.004739336,-0.013888889,-0.009345794
-0.011567886,-0.003074658,-0.016258879,-0.026285907,0.034313725,0.004694836,-0.014150943
-0.018541233,-4.05746E-05,0.016126444,-0.017565077,0.007407407,-0.004672897,-0.005980861
0.001924968,-4.05771E-05,-0.001342282,-0.017879125,0.007462687,-0.004694836,-0.006016847
-0.029153722,-4.05779E-05,-0.005798018,-0.018204608,0.007518797,-0.004716981,-0.006053269
0.04550287,-4.05804E-05,-0.005831831,0.051465895,0.007575758,-0.004739336,-0.006090134
-0.008420574,0.001461166,-0.005866041,-0.026820463,-0.01,0.00952381,0.009803922
0.012469156,-0.002188579,-0.008690055,0.043600798,-0.014778325,-0.004716981,0.004854369
0.00285649,-0.004955321,-0.002840909,-0.011816445,-0.014563107,0.004739336,0.009661836
0.008393349,-0.000326543,0.030932031,0.007932221,0,0.009433962,0.004784689
0.012689243,-0.000326651,-0.011369917,0.007869797,0,0.009345794,0.004761905
-0.023297707,-0.000326757,-0.021643639,0.007808346,0,0.009259259,0.004739336
0.014152174,0.003922489,0.007755102,0.022821511,0.004878049,0.013761468,0.004716981
-0.004535109,0.000569801,0.003186175,-0.016669761,-0.004854369,0.004524887,0.004694836
0.010187368,-0.000488098,0.003176056,0.02082328,-0.009615385,-0.018018018,-0.004672897
-0.004200256,0.00122091,0.003166,-0.011612253,0.009708738,-0.009174312,-0.009389671
-0.008260875,0.00059616,-0.015084651,-0.045778272,-0.003225807,0.00308642,0.003159558
-0.100875933,0.000595804,-0.005295316,-0.04797446,-0.003215434,0.003076923,0.003149606
0.007483327,0.00059545,0.004095004,-0.050391989,-0.003205128,0.003067485,0.003139718
-0.042265066,-0.003327136,0.014926591,-0.046678398,0.004830918,0.004587156,0
-0.038136507,0.003012555,0.000991186,-0.04171987,-0.009569378,-0.01826484,-0.004694836
0.054061653,0.001542292,0.000990205,0.080515574,0.009661836,0.009302326,0
-0.026417999,-0.016534293,0.000989225,-0.025933433,-0.004807692,-0.004608295,0
0.004940213,-0.00063182,0.002804487,0.006526444,0,0,0
-0.006846597,-0.000632219,-0.012385138,0.006484126,0,0,0
0.037049234,-0.000632619,0.004449838,0.006442353,0,0,0
0.003289369,-0.00255964,0.006846557,0.015146299,0.004830918,0.00462963,0
0.001710798,-0.004470207,0.001546667,-0.004662597,0.004854369,0.004608295,0
-0.003296067,-0.001746208,0.001544278,-0.011461667,0.004878049,-0.004587156,-0.004716981
-0.095385449,0.002415602,0.001541897,-0.089593206,-0.009661836,0,0.004739336
0.013930183,-0.00124646,-0.014174232,-0.004556147,0.001612903,-0.004608295,-0.003144654
-0.001166662,-0.001248016,0.002423263,-0.004577001,0.001615509,-0.00462963,-0.003154574
0.014466494,-0.001249575,0.017727639,-0.004598046,0.001618123,-0.004651163,-0.003164557
-0.021648252,-0.005254792,0.003167063,-0.028798574,-0.004830918,0.014018692,0.00952381
0.000927969,-0.005701828,-0.001710076,-0.005292573,0,-0.00921659,-0.004716981
-0.032127767,-0.003035933,-0.001713006,-0.009435435,0,-0.009302326,-0.004739336
0.036385256,0.003637295,-0.001715945,-0.045821755,0.004854369,0.014084507,0.004761905
0.040636713,-0.003343175,-0.007298691,0.05307113,-0.001615509,0.00771605,0.004739336
-0.001907455,-0.003354388,0.010149445,0.050396529,-0.001612904,0.007656968,0.004716981
0.036384704,-0.003365679,-0.017009494,0.047978576,-0.001610306,0.007598784,0.004694836
-0.009297166,0.010131134,0.006841046,-0.008559848,-0.004807692,-0.022624434,-0.009345794
0.010475704,0.001685634,0.002930989,0.014263323,-0.004784689,0,0.002358491
-0.010692032,0.001682798,0.002922423,-0.033315304,-0.004761905,0,0.002352941
0.010425955,-0.001595985,0.002913907,0.006447745,0.009615385,0,-0.004694836
0.017891402,0.000813285,-0.009270998,0.00532105,-0.003194888,0,0.001572327
-0.001033565,0.000812624,0.003359194,0.005292886,-0.003184713,0,0.001569859
-0.006221663,0.000811964,0.001594261,0.005265019,-0.003174603,0,0.001567398
-0.052498198,-0.001846429,0.002228412,-0.062080646,0.004784689,0.00462963,0
0.007571649,-0.010846725,0.004685143,-0.005570218,0.009661836,-0.00921659,-0.009389671
-0.025950554,0.004165233,0.004663294,-0.026023551,0.004854369,-0.004651163,-0.004739336
0.002151176,-0.004401896,0.004641649,0.00294008,-0.004830918,0.004672897,0.004761905
0.005512689,-0.000170048,0.003915427,0.033709418,0.003231018,0,-0.001579779
0.015447738,-0.000170077,0.005850234,0.032610149,0.003241491,0,-0.001582279
0.056548848,-0.000170105,0.005040713,0.03158031,0.003252033,0,-0.001584786
0.091244244,-0.010803947,0.018518519,0.07807488,0.009852217,0,-0.004761905
0.004995513,0.000257989,0.001893939,-0.001011865,0,0,0
0.012208079,-0.004298857,0.001890359,-0.009791272,0.009950249,0.009302326,0
-0.015290501,0.006476125,0.001886792,-0.03509541,-0.004950495,0.013824885,0.009569378
0.009705958,-0.001601459,-0.005047081,0.011875765,0.001652892,0.001515151,0
-0.001248337,-0.001604027,-0.000227135,0.011736387,0.001655629,0.00151286,0
0.043451586,-0.001606604,-0.003180613,0.011600242,0.001658375,0.001510574,0
0.081163686,0.000344836,0.005317937,0.058055082,0.005,0.004524887,0
-0.019136332,0.005515331,0.002896798,-0.006000645,-0.004975124,0.013513514,0.009478673
-0.030037783,-0.007799134,0.002888431,0.009478234,0.005,-0.013333333,-0.009389671
0.028337081,0.000518312,0.002880112,-0.01160455,0,0.009009009,0.004739336
0.004509448,-0.000518001,0.003146539,-0.007827198,-0.001663893,0.001488095,0.001572327
0.00199297,-0.000518269,-0.005377147,-0.007888946,-0.00166113,0.001485884,0.001569859
-0.003705656,-0.000518538,0.000375432,-0.007951676,-0.001658375,0.001483679,0.001567398
-0.052442333,0.00293987,-0.004353374,-0.045975645,0.005,-0.004444444,-0.004694836
-0.020048993,-0.007328209,0.005779621,-0.023896188,0,0.008928571,0.004716981
-0.005953706,-0.005384766,0.005746408,-0.016129238,0.005025126,-0.004424779,-0.004694836
-0.017090012,0.003492849,0.005713576,-0.011123803,-0.005,-0.004444444,0
-0.054509468,-0.001711324,-0.010892923,-0.015103586,0.003344482,0,-0.001572327
0.003440545,-0.001714258,0.001648187,-0.015335202,0.003355704,0,-0.001574803
-0.0150919,-0.001717201,0.006207928,-0.015574033,0.003367004,0,-0.001577287
-0.029252421,0.002274066,-0.007433286,-0.004482147,-0.01,0.008928571,0.009478673
-0.06703118,0.002792635,0.002171797,-0.104948417,0.01010101,-0.008849558,-0.009389671
0.04493297,-0.001479471,0.00216709,0.017389828,0.005076142,0.004464286,0
-0.057883482,-0.000435733,0.002162404,-0.016121938,-0.005050505,-0.022222222,-0.009478673
0.017802053,-0.005028056,0.00171131,-0.027315329,-0.001680672,0.001515151,0.001594896
0.007721074,-0.005053464,0.014632697,-0.028082409,-0.001677853,0.00151286,0.001592357
-0.009078993,-0.005079132,0.00204978,-0.028893817,-0.001675042,0.001510574,0.001589825
-0.012380507,0.000973805,0.011835184,-0.052270132,0,-0.009049774,-0.004761905
0.015978551,-0.016626851,-0.00156438,0.062594122,0.010152284,0,-0.004784689
0.003710429,-0.000809461,-0.001566831,0.012505002,0,0,0
0.040687111,0.009270918,-0.00156929,0.033428844,0.005102041,0.00456621,0
-0.025385093,0.001664749,-0.016467174,-0.007388404,0.001703577,-0.001515151,-0.001602564
0.013908847,0.001661983,-0.01312878,-0.007443398,0.001706485,-0.001517451,-0.001605137
-0.033389201,0.001659225,-0.008221226,-0.007499218,0.001709402,-0.001519757,-0.001607717
0.03027823,0.002928343,0.006782216,-0.013053043,-0.010152284,0,0.004830918
-0.016344086,0.002211998,-0.006287425,-0.009130837,0.005102041,0.00456621,0
0.023836426,-0.009446456,-0.006327207,0.001733016,-0.015075377,-0.004545455,0.004807692
0.027734988,0.017468869,-0.006367495,0.031140314,0,0,0
0.005300264,0.001255525,0.002059811,0.006388436,-0.001672241,0.00456621,0.003189793
-0.005929759,0.001253949,-0.007232585,0.006347883,-0.001669449,0.004545455,0.00317965
0.026581453,0.00125238,-0.006134969,0.006307842,-0.001666667,0.004524887,0.003169572
0.028945922,-0.007941322,-0.000925926,0.06241393,0.005025126,0.004504505,0
-0.00649395,0.004574217,-0.00077232,-0.018191841,-0.005,0.004484305,0.004739336
-0.008919421,-0.00490366,-0.000772917,-0.035069882,0.005025126,-0.013392857,-0.009433962
0.006364282,-0.001143937,-0.000773515,0.038231686,0.005050505,-0.013574661,-0.00952381
0.024932759,-0.001277425,-0.006192909,0.014390233,-0.001261034,0.003440367,0.002403846
0.01167634,-0.001279059,0.006387288,0.014186092,-0.001259446,0.003428571,0.002398082
-0.001150822,-0.001280697,-0.00619195,0.013987661,-0.001257862,0.003416856,0.002392344
0.012673857,-0.001282339,0.010358255,-0.001684406,-0.001256281,0.003405221,0.002386635
-0.087771242,0.003453467,0.000436805,-0.094965891,0.005050505,-0.004524887,-0.004761905
-0.029074275,0.001941414,0.000436614,-0.059850214,0.005076142,-0.004545455,-0.004784689
-0.012705182,-0.002730298,0.000436423,-0.010632842,-0.005050505,0.01369863,0.009615385
-0.034539609,-0.000235512,0.008083141,-0.013079688,0,0,0
0.010164401,-0.000235567,-0.005880107,-0.013253033,0,0,0
0.008440626,-0.000235623,0.014364726,-0.013431035,0,0,0
-0.003787251,0.000618639,-0.001893222,-0.022426041,-0.014925373,0.004504505,0.00952381
0.008317454,0.008390717,0.001972686,0.002741087,-0.004950495,-0.004484305,0
0.022329396,-0.003591101,0.001968802,0.042398224,0.02020202,0,-0.009433962
0.001242469,-0.006504966,0.001964933,0.019694463,-0.01,-0.009009009,0
0.004299743,0.001740117,-0.020968472,-0.017582316,0.001669449,0.001515151,0
-0.003833224,0.001737094,0.002696456,-0.017896987,0.001672241,0.00151286,0
-0.036535294,0.001734082,-0.001920861,-0.018223126,0.001675042,0.001510574,0
0.014285324,-0.001496338,0,0.021009092,-0.009950249,0.018099548,0.014285714
0.005227791,0.003878658,0,0.017864154,-0.004950495,0.013333333,0.009389671
0.015615093,0.003424658,0,0.010958184,0,0,0
0.038121767,-0.00682593,0,0.101768991,0,0,0
-0.005553825,-5.87338E-05,-0.00939184,-0.01102401,-0.001647446,0.001461988,0.001550387
0.000387643,-5.87364E-05,-0.001165682,-0.011146894,-0.001644737,0.001459854,0.001547988
-0.018337853,-5.87407E-05,0.004823777,-0.011272548,-0.001642036,0.001457726,0.001545595
-0.022494455,0.001586331,0.007588076,-0.058736386,-0.009756098,-0.008733624,0
0.006283356,-0.005279358,-0.000589154,0.040505716,0.004901961,-0.013215859,-0.009259259
0.030523949,-0.008845643,-0.000589502,0.041671515,0,0.008928571,0.004672897
-0.005226357,0.006336448,-0.000589849,-0.011664645,0.004926108,-0.004424779,-0.004651163
-0.006284811,-0.000561671,-0.000923788,-0.003229088,-0.001639344,-0.001481481,0
0.002919404,-0.000561986,-0.007165973,-0.003239548,-0.001636662,-0.00148368,0
-0.003544495,-0.000562302,-0.007760962,-0.003250077,-0.001633987,-0.001485884,0
-0.009339419,0.011548397,0.002190066,-0.003244371,0.004926108,-0.013392857,-0.009345794
-0.004462368,-0.003951919,0,-0.02448559,-0.019323671,0.018099548,0.018867925
0.010574445,0.000529051,0,0.024932513,0.004854369,0.004444444,0
0.007986664,0.00281988,0,-0.006347337,0.004878049,0.004424779,0
-0.005365476,-0.003690691,0.019511434,0.00616288,0,0.002202643,0.001157407
0.000704281,-0.003704362,-0.007884866,0.006125132,0,0.002197802,0.001156069
0.009344788,-0.003718136,-0.006944444,0.006087843,0,0.002192982,0.001154734
-0.001594363,0.000533117,0.003341103,-0.011573962,0,0.002188184,0.001153403
-0.007105878,0.00248667,0.001936033,-0.007702749,0.004901961,-0.004366812,-0.004608295
-0.052578939,0.025691018,0.001932292,-0.076686004,0.025125628,-0.013157895,-0.018518519
0.006632251,-0.004750354,0.001928566,0.001374435,0,0,0
0.004965806,0.002227421,-0.001770865,0.010582294,-0.001672241,0.001481481,0.001572327
-0.000529296,0.00222247,0.006787505,0.010471481,-0.001669449,0.00147929,0.001569859
0.040328355,0.002217542,-0.004826477,0.010362966,-0.001666667,0.001477105,0.001567398
-0.003752884,-0.001724112,-0.005773672,0.01154092,-0.004975124,-0.004424779,0
-0.004856665,-8.63731E-05,0.002710027,0.000888145,0.005,0.004444444,0
-0.006282079,0.001122696,0.002702703,-0.012081705,0.005025126,-0.022123894,-0.014084507
-0.003688663,0.000776432,0.002695418,-0.001088214,0.005050505,0.013574661,0.004761905
0.001007726,-0.000862003,-0.00499232,0.000795435,0,0,0
0.002160405,-0.000862747,-0.006329602,0.000794803,0,0,0
-0.001483765,-0.000863492,0.008700381,0.000794171,0,0,0
-0.006549029,0.005876761,-0.005390836,0.001656086,0.020618557,0,-0.009478673
0.001425998,0.00231983,0,0.002428355,0.005181347,-0.013392857,-0.009569378
-0.001974161,-0.002228716,0,-0.003556395,0.010471204,-0.009049774,-0.009661836
-0.000616741,0.003178651,0,-0.001844891,-0.010362694,0,0.004878049
-3.39E-05,-0.00131312,-0.012388695,-0.011130112,0.001730104,0.00152207,0
-0.001553446,-0.001314846,-0.009408075,-0.011255386,0.001733103,0.001519757,0
-0.024030942,-0.001316577,-0.006727345,-0.011383512,0.001736111,0.001517451,0
0.005168003,-0.004384791,-0.003585657,0.000786304,0.005235602,-0.004545455,-0.004854369
0.002267797,-0.005613135,-0.000852992,0.011160316,0.005263158,0.00456621,0
0.011028803,0.012852757,-0.00085372,0.002366362,0.010638298,-0.018181818,-0.014634146
0.006194009,0.000171525,-0.00085445,0.014569863,-0.015706806,0.023148148,0.01980198
-0.003095384,-0.000800111,-0.003607793,0.008039869,0,0,0
0.010695912,-0.000800752,0.002011587,0.007975745,0,0,0
-0.006544704,-0.000801394,0.005781739,0.007912636,0,0,0
0.002230617,-0.0028358,-0.003992016,0.02100819,-0.005208333,0.004524887,0.004854369
0.01532686,-8.61944E-05,0.001603206,0.010478942,-0.005181347,-0.004504505,0
-0.008990729,-0.002154615,0.00160064,-0.018538301,0.005208333,0.004524887,0
-0.010852559,-0.011228157,0.001598082,-0.017197207,0.010526316,-0.018018018,-0.014492754
0.000246232,-0.002387605,0.004786598,-6.82E-05,0.002638522,-0.002293578,-0.00245098
0.001274737,-0.002393319,0.001984915,-6.82E-05,0.002645503,-0.002298851,-0.002457002
-0.006754802,-0.002399061,0.003011094,-6.82E-05,0.00265252,-0.002304147,-0.002463054
0.001095715,0.000351865,0.005688102,-0.00937287,0.002659574,-0.002309469,-0.002469136
-0.097983801,0.008267388,0.000864101,-0.140564253,0.016216216,-0.00462963,-0.00990099
-0.016069644,0.001133967,0.000863355,0.001641346,0,0,0
-0.004818009,0.007406169,0.00086261,-0.001898443,-0.015957447,0.004651163,0.01
0.000721767,0.000144136,-0.006894931,-0.037373697,0.005347594,-0.00462963,-0.004950495
0.002830336,0.000144115,0.001814596,-0.03882472,0.005376344,-0.004651163,-0.004975124
-0.133592186,0.000144094,0.018270594,-0.040392966,0.005405405,-0.004672897,-0.005
-0.086277254,0,0.015081206,-0.12195012,0.016483516,-0.004694836,-0.010050251
0.031011593,0.00164263,0.000253968,0.026452309,0.005524862,0.004716981,0
-0.050323522,-0.000388417,0.000253904,-0.006154924,0.011173184,0.004694836,-0.002538071
-0.000736153,-0.000388568,0.000253839,-0.056190524,0.011299435,0.004672897,-0.002544529
-0.109663358,-0.0003743,0.003806624,-0.043424913,-0.001879699,-0.001550387,0
0.029196475,-0.000374439,-0.001289344,-0.045396241,-0.001876173,-0.001552795,0
-0.051542687,-0.00037458,-0.003797084,-0.047555062,-0.001872659,-0.00155521,0
0.008755811,-0.005966811,0.004345175,0.010458198,0.028901734,-0.023364486,-0.025510204
0.109894692,0.003740757,-0.000632511,0.159134367,-0.005747126,0.023923445,0.015706806
0.009145564,0.003120134,-0.000632911,-0.038936894,-0.027932961,0.014018692,0.020618557
-0.061774993,-0.001727985,-0.000633312,-0.050295616,0.011299435,0,-0.005050505
0.044273762,0.002509962,0.009505703,-0.012766446,0.001886792,-0.001536098,-0.001692047
-0.01532402,0.002503678,-0.000753296,-0.012931536,0.00189036,-0.001538462,-0.001694916
-0.057574765,0.002497425,-0.006784772,-0.013100951,0.001893939,-0.001540832,-0.001697793
0.013982269,0.006099124,0.001366224,0.006264543,0.011494253,-0.009259259,-0.010204082
-0.045796136,8.53654E-05,-0.001591753,-0.0390134,0.014577259,-0.007009346,-0.010309278
-0.065691161,8.53581E-05,-0.001594291,-0.04195459,0.014792899,-0.007058824,-0.010416667
-0.030107717,0.008109928,-0.001596837,-0.082721535,0.005952381,-0.004739336,-0.005263158
0.012037043,-0.001157298,0.007616146,0.006318672,0.005988024,-0.004761905,-0.005291005
0.034983023,-0.00115864,-0.000151172,0.006278997,0.006024096,-0.004784689,-0.005319149
-0.033942266,-0.001159983,0.013229513,0.006239817,0.006060606,-0.004807692,-0.005347594
-0.0203811,-0.001189658,-0.003954339,-0.019878045,0.018518519,-0.014492754,-0.016129032
0.022890889,0.002126935,-0.007240949,0.031599297,0,0,0
-0.045382333,-0.002207335,-0.007293763,-0.05969539,0,0,0
-0.023428671,-0.003998988,-0.007347352,-0.026234736,0.0125,0,-0.005464481
0.002522635,0.002306524,0.003062787,0.04759424,0.004184101,0,-0.001831502
0.004368229,0.002301215,-0.006870229,0.045431941,0.00420168,0,-0.001834863
0.080074831,0.002295933,0.001152959,0.043457579,0.004219409,0,-0.001838235
0.042907297,0.00237549,0.003685221,-0.009019863,0,0,0
0.013144724,-0.006093965,0.00107091,0.074327211,0.012820513,0,-0.005524862
0.103235236,0.015413421,0.001069764,0.051903961,0.019607843,-0.024509804,-0.022222222
-0.056239059,-0.004360928,0.001068621,-0.024249826,-0.012903226,0,0.005681818
0.029297049,0.003650034,-0.000914983,0.032560542,0.006493506,-0.001675042,-0.003766479
-0.001455199,0.003636759,-0.001755323,0.031533785,0.006535948,-0.001677853,-0.003780718
0.01733265,0.003623581,-0.011620795,0.030569803,0.006578947,-0.001680672,-0.003795067
-0.064136525,-0.001499721,0.00154703,-0.061325877,-0.01618123,-0.002525253,0.005714286
0.01161615,-0.001501973,0.002497168,-0.009196865,-0.015923567,-0.002531646,0.005681818
-0.047552389,0.007604847,0.002490948,-0.063953997,0.026143791,-0.010152284,-0.016949153
0.068900993,0.004064013,0.002484758,0.112448547,0.006578947,-0.005128205,-0.005747126
-0.018098927,0.000523162,-0.003986202,-0.019921138,0.002197802,-0.005154639,-0.003853565
0.008107051,0.000522889,-0.003694297,-0.020326056,0.002202644,-0.005181347,-0.003868472
-0.03029692,0.000522615,-0.007106991,-0.020747776,0.002207505,-0.005208333,-0.003883495
0.028044363,0.000329905,0.004668171,0.02557987,0.006666667,0,-0.002923977
0.022705849,0.000329796,-0.00020651,0.050668605,0.006711409,0,-0.002932551
-0.024025973,0.009066167,-0.000206553,-0.027695543,0,-0.020942408,-0.011764706
0.008798133,-0.008086237,-0.000206596,0.004296853,-0.056962025,0.037433155,0.047619048
-0.003046062,0.00115283,-0.004416893,0.01455435,-0.006289308,0.001718213,0.003787879
0.05688121,0.001151502,0.016889788,0.014345559,-0.00625,0.001715266,0.003773585
-0.01197999,0.001150178,-0.000918485,0.014142675,-0.00621118,0.001712329,0.003759399
-0.001478624,-0.002708042,0.003447483,5.43E-05,-0.030120482,0.015384615,0.02247191
0.000393473,0.00641816,-0.000636229,0.001574547,-0.011904762,0,0.005494505
-0.089114189,-0.005886698,-0.000636634,-0.109150539,0.018181818,-0.005050505,-0.010928962
0.001490786,0.001727173,-0.00063704,0.00279916,-0.006024096,0.015228426,0.011049724
-0.002838445,0.000793631,0.006501951,0.002012601,0.004032258,-0.003333333,-0.003642987
-0.031356309,0.000793003,-0.002887977,0.002008559,0.004048583,-0.003344481,-0.003656307
0.04297937,0.000792374,0.001143293,0.002004533,0.004065041,-0.003355705,-0.003669725
-0.017737773,-0.001720034,-0.013323182,-0.037336389,0.006134969,0.005050505,0
0.004955567,0.003199869,0.000205761,0.014191729,-0.006097561,0.005025126,0.005524862
0.007108948,-0.001308547,0.000205719,0.010626139,0,-0.03,-0.016483516
-0.008432548,-0.008926411,0.000205677,-0.009750283,-0.017964072,0.025773196,0.022346369
0.022656505,0.000888283,-0.000231339,-0.006224664,0.006024096,-0.005025126,-0.005464481
-0.040805203,0.000887495,-0.001156961,-0.006263653,0.006060606,-0.005050505,-0.005494505
-0.010154141,0.000886708,-0.015212355,-0.006303134,0.006097561,-0.005076142,-0.005524862
0.017271467,0.000885922,0.001568258,0.018494637,0.006134969,-0.005102041,-0.005555556
-0.004290711,-0.001399737,0,-0.016244094,-0.006097561,0.005128205,0.005586592
0.00249728,-0.001566647,0,0.010265264,0.012345679,-0.020408163,-0.016666667
-0.003023761,0.014617269,0,-0.007861538,-0.012195122,0.010416667,0.011299435
0.001159799,0.001166639,0.006811242,-0.019710399,0.004081633,0,-0.001862197
-0.005410676,0.001165281,-0.002488336,-0.020106711,0.00409836,0,-0.001865672
-0.031780191,0.001163923,0.007171812,-0.020519286,0.004115227,0,-0.001869159
-0.006716429,0.005596577,-0.004798762,-0.003528511,0,0,0
0.009311913,0.005726722,0.000181469,0.02485385,-0.035714286,0.030927835,0.033707865
-0.006631124,0.000481177,0.000181436,-0.009126764,-0.011764706,0,0.005434783
0.007711511,-0.002004008,0.000181404,0.007302872,-0.011627907,0.02,0.016216216
0.007964599,-0.001445786,-0.015157404,-0.002514614,0,-0.003267974,-0.001773049
-0.014446352,-0.00144788,-0.001183899,-0.002520953,0,-0.003278688,-0.001776199
0.000449528,-0.001449978,0.004741209,-0.002527325,0,-0.003289474,-0.001779359
0.003014926,0.002581478,-0.0043256,-0.000526489,0,0,0
-0.016712815,-0.006758907,-0.001843075,-0.021663265,0.005847953,-0.004950495,-0.005347594
-0.006639594,0.002430298,-0.001846479,0.002086418,0.01183432,-0.009950249,-0.010752688
0.073803586,0.003798295,-0.001849894,0.093021694,0,-0.020100503,-0.010869565
0.0044049,-0.001637016,-0.0025417,-0.001269919,0,0,0
0.004086575,-0.001639699,-0.003822265,-0.001271534,0,0,0
-0.012982877,-0.001642393,-0.007753797,-0.001273153,0,0,0
-0.002163735,0.002103584,-0.007894949,0.007957069,-0.011695906,0,0.005494505
-0.004988393,-0.003956063,0.000757883,-0.016094486,-0.028409091,0.005128205,0.016393443
-0.003558451,0.005592891,0.000757309,-0.001492723,0.011494253,0,-0.005376344
0.005436775,0.005964896,0.000756736,0.001993273,-0.005714286,0.005102041,0.005405405
0.000644319,0.003806078,-0.001620352,0.035165154,-0.001426534,0.001269036,0.001344086
0.008649514,0.003791646,0.003002516,0.033970574,-0.001424501,0.001267427,0.001342282
0.062992671,0.003777324,-0.012540453,0.032854488,-0.001422475,0.001265823,0.001340483
0.008893881,0.00376311,-0.000573535,0.020525221,-0.001420455,0.001264223,0.001338688
0.006451951,-0.001736338,-0.001721594,0.004077584,-0.016759777,0.005050505,0.010695187
-0.006086391,-0.011306135,-0.001724563,-0.01926243,-0.005555556,0.015075377,0.010582011
0.019527221,0.003598536,-0.001727542,0.015891668,-0.010989011,-0.00990099,0
0.038553082,-0.000345277,0.007004532,-0.011814927,0,0.003333334,0.001745201
-0.076670106,-0.000345397,-0.003846154,-0.011956189,0,0.003322259,0.001742161
0.015930367,-0.000345516,-0.002875216,-0.012100869,0,0.003311258,0.00173913
-0.006506692,0.001675034,0,-0.009136853,0,0,0
-0.000358328,-0.007087116,0.001565332,-0.026078437,-0.010869565,0,0.005208333
0.00094821,-0.005613955,0.001562886,0.029498787,0,0.01980198,0.010362694
-0.00285235,-0.01701751,0.001560447,0.012386837,-0.005405405,0.004854369,0.005128205
0.003746606,-0.000875175,-0.002460025,-0.015244422,0.001805054,-0.004830918,-0.003401361
0.008423813,-0.000875942,0,-0.015480412,0.001808319,-0.004854369,-0.003412969
-0.032421854,-0.000876709,-0.003863543,-0.015723823,0.001811594,-0.004878049,-0.003424658
0.026565053,0.001316247,-0.013863674,0.04994794,0.005464481,-0.004901961,-0.005154639
0.004841836,-0.000903713,0.000223152,0.003485012,0.011049724,-0.009852217,-0.010362694
0.003764083,-0.000822293,0.000223102,0.010814016,0.005555556,-0.004975124,-0.005235602
-0.004142674,0.010945552,0.000223052,0.004357542,0,0,0
0.015431805,-0.001628129,0.012293026,-0.00565506,-0.003690037,0,0.001754386
-0.007398168,-0.001630784,0.005369682,-0.005687222,-0.00367647,0,0.001751314
-0.006073361,-0.001633447,0.008052588,-0.005719751,-0.003663004,0,0.001748252
0.005674147,0.006053706,-0.006358005,0.009449443,0.005524862,-0.005,-0.005235602
-0.001408329,0.00699295,0.002734482,5.61E-05,-0.016304348,0.005025126,0.010526316
0.00122107,-0.011547093,0.002727025,0.00126114,-0.005405405,0.015,0.010416667
0.007092813,0.004574765,0.002719608,0.021160467,-0.005376344,-0.004926108,0
