DATE,5YR BREAK,5YR FORWARD,10 YR BREAK,GLD ETF,BTC CLOSE,CRYPT INDEX,BTC Daily Return,,GLD Daily Return,Correlation,,,,,,,
8/4/2018,2.016666667,2.123333333,2.07,126.6766663,7000.923355,732.1933333,-0.032574524,0.616957775,,,,,,,,,
9/4/2018,2.02,2.12,2.07,126.82,6772.871609,736.95,0.010546479,0.616503847,,,,,,,,,
10/4/2018,2,2.16,2.08,127.120003,6844.301557,761.13,0.012936563,0.616455791,,,,,,,,,
11/4/2018,2.06,2.16,2.11,128.110001,6932.843296,778.24,0.12822722,0.616996589,,,,,,,,,
12/4/2018,2.05,2.21,2.13,126.620003,7821.822517,865.28,0.005767084,0.603705279,,,,,,,,,
13/4/2018,2.01,2.25,2.13,127.449997,7866.931623,932.02,0.005505597,0.603796647,,,,,,,,,
14/4/2018,2.033333333,2.22,2.126666667,127.509997,7910.243775,929.0666667,0.049523601,0.604077604,,,,,,,,,
15/4/2018,2.056666667,2.19,2.123333333,127.569997,8301.987534,926.1133333,-0.031741367,0.604184816,,,,,,,,,
16/4/2018,2.08,2.16,2.12,127.629997,8038.471105,923.16,-0.018531817,0.603441034,,,,,,,,,
17/4/2018,2.01,2.27,2.14,127.75,7889.50363,922.2,0.030972688,0.603246762,,,,,,,,,
18/4/2018,2.04,2.28,2.16,127.849998,8133.862763,963.23,0.018045589,0.602522066,,,,,,,,,
19/4/2018,2.12,2.22,2.17,127.599998,8280.64311,1003.66,0.06429464,0.60237333,,,,,,,,,
20/4/2018,2.1,2.24,2.17,126.629997,8813.044081,1068.33,0.008090794,0.59976265,,,,,,,,,
21/4/2018,2.103333333,2.243333333,2.173333333,126.2933323,8884.348604,1084.693333,-0.010933654,0.599695429,,,,,,,,,
22/4/2018,2.106666667,2.246666667,2.176666667,125.9566677,8787.210206,1101.056667,0.015569577,0.599667276,,,,,,,,,
23/4/2018,2.11,2.25,2.18,125.620003,8924.023356,1117.42,0.088646869,0.599446139,,,,,,,,,
24/4/2018,2.1,2.24,2.17,126.230003,9715.110088,1222.89,-0.089382229,0.592776966,,,,,,,,,
25/4/2018,2.09,2.25,2.17,125.410004,8846.751895,1124.97,0.047675796,0.586158307,,,,,,,,,
26/4/2018,2.1,2.26,2.18,124.970001,9268.527837,1119.56,-0.031767509,0.584295316,,,,,,,,,
27/4/2018,2.09,2.25,2.17,125.5,8974.089791,1159.56,0.040471132,0.584419748,,,,,,,,,
28/4/2018,2.093333333,2.246666667,2.17,125.1966653,9337.281363,1174.28,0.008153116,0.58324073,,,,,,,,,
29/4/2018,2.096666667,2.243333333,2.17,124.8933307,9413.409305,1189,-0.01838586,0.584767087,,,,,,,,,
30/4/2018,2.1,2.24,2.17,124.589996,9240.335679,1203.72,-0.015532515,0.584537645,,,,,,,,,
1/5/2018,2.09,2.23,2.16,123.709999,9096.810022,1161.16,0.015378398,0.584366102,,,,,,,,,
2/5/2018,2.09,2.25,2.17,123.650002,9236.704389,1197.19,0.057659732,0.584154316,,,,,,,,,
3/5/2018,2.09,2.23,2.16,124.279999,9769.290293,1272.23,-0.005176019,0.581212068,,,,,,,,,
4/5/2018,2.09,2.23,2.16,124.540001,9718.724265,1277.2,0.014954266,0.58128848,,,,,,,,,
5/5/2018,2.096666667,2.23,2.163333333,124.5500007,9864.060649,1267.306667,-0.019992493,0.58130712,,,,,,,,,
6/5/2018,2.103333333,2.23,2.166666667,124.5600003,9666.853489,1257.413333,-0.030410669,0.581316948,,,,,,,,,
7/5/2018,2.11,2.23,2.17,124.57,9372.878004,1247.52,-0.014850304,0.582421174,,,,,,,,,
8/5/2018,2.1,2.22,2.16,124.589996,9233.687914,1225.31,0.010146123,0.582466504,,,,,,,,,
9/5/2018,2.13,2.23,2.18,124.330002,9327.374047,1229.14,-0.031089343,0.582396317,,,,,,,,,
10/5/2018,2.12,2.22,2.17,125.18,9037.392112,1195.17,-0.068020541,0.58163518,,,,,,,,,
11/5/2018,2.13,2.17,2.15,125,8422.66381,1108.12,0.007782493,0.578076235,,,,,,,,,
12/5/2018,2.126666667,2.173333333,2.15,124.8299993,8488.213129,1121.09,0.024929555,0.578390744,,,,,,,,,
13/5/2018,2.123333333,2.176666667,2.15,124.6599987,8699.820503,1134.06,0.004654379,0.578968892,,,,,,,,,
14/5/2018,2.12,2.18,2.15,124.489998,8740.312768,1147.03,-0.025698352,0.579863841,,,,,,,,,
15/5/2018,2.15,2.21,2.18,122.480003,8515.701134,1106.34,-0.020174605,0.594405438,,,,,,,,,
16/5/2018,2.16,2.18,2.17,122.290001,8343.900226,1065.35,-0.030555534,0.595018473,,,,,,,,,
17/5/2018,2.16,2.16,2.16,122.360001,8088.947899,1050.51,0.018263684,0.605677096,,,,,,,,,
18/5/2018,2.14,2.16,2.15,122.410004,8236.681884,1058.74,-0.001377784,0.606020498,,,,,,,,,
19/5/2018,2.143333333,2.163333333,2.153333333,122.433337,8225.333519,1063.116667,0.033286113,0.606302864,,,,,,,,,
20/5/2018,2.146666667,2.166666667,2.156666667,122.45667,8499.1229,1067.493333,-0.011766845,0.606280795,,,,,,,,,
21/5/2018,2.15,2.17,2.16,122.480003,8399.115042,1071.87,-0.043697619,0.609963067,,,,,,,,,
22/5/2018,2.13,2.17,2.15,122.410004,8032.093711,1036.99,-0.057463912,0.608420404,,,,,,,,,
23/5/2018,2.12,2.16,2.14,122.540001,7570.538188,940.42,0.000758277,0.616656298,,,,,,,,,
24/5/2018,2.11,2.13,2.12,123.589996,7576.278752,951.08,-0.011567886,0.617083813,,,,,,,,,
25/5/2018,2.04,2.14,2.09,123.209999,7488.637221,926.08,-0.018541233,0.616970377,,,,,,,,,
26/5/2018,2.025,2.13,2.0775,123.2049998,7349.788652,909.8133333,0.001924968,0.61743326,,,,,,,,,
27/5/2018,2.01,2.12,2.065,123.2000005,7363.93676,893.5466667,-0.029153722,0.617819546,,,,,,,,,
28/5/2018,1.995,2.11,2.0525,123.1950013,7149.250597,877.28,0.04550287,0.617211472,,,,,,,,,
29/5/2018,1.98,2.1,2.04,123.190002,7474.562016,922.43,-0.008420574,0.615664815,,,,,,,,,
30/5/2018,2,2.12,2.06,123.370003,7411.621917,897.69,0.012469156,0.620404006,,,,,,,,,
31/5/2018,2.03,2.11,2.07,123.099998,7504.038587,936.83,0.00285649,0.620429829,,,,,,,,,
1/6/2018,2.06,2.12,2.09,122.489998,7525.473797,925.76,0.008393349,0.620640032,,,,,,,,,
2/6/2018,2.06,2.14,2.1,122.4499997,7588.637728,933.1033333,0.012689243,0.620629058,,,,,,,,,
3/6/2018,2.06,2.16,2.11,122.4100013,7684.931799,940.4466667,-0.023297707,0.621475275,,,,,,,,,
4/6/2018,2.06,2.18,2.12,122.370003,7505.890508,947.79,0.014152174,0.621552493,,,,,,,,,
5/6/2018,2.05,2.21,2.13,122.849998,7612.115176,969.42,-0.004535109,0.621414471,,,,,,,,,
6/6/2018,2.06,2.22,2.14,122.919998,7577.593405,953.26,0.010187368,0.621732991,,,,,,,,,
7/6/2018,2.08,2.18,2.13,122.860001,7654.789136,973.11,-0.004200256,0.6235517,,,,,,,,,
8/6/2018,2.06,2.16,2.11,123.010002,7622.637061,961.81,-0.008260875,0.627766261,,,,,,,,,
9/6/2018,2.066666667,2.166666667,2.116666667,123.0833357,7559.667409,917.78,-0.100875933,0.627824424,,,,,,,,,
10/6/2018,2.073333333,2.173333333,2.123333333,123.1566693,6797.078904,873.75,0.007483327,0.619543649,,,,,,,,,
11/6/2018,2.08,2.18,2.13,123.230003,6847.943671,829.72,-0.042265066,0.620126989,,,,,,,,,
12/6/2018,2.07,2.19,2.13,122.82,6558.514878,790.99,-0.038136507,0.618749465,,,,,,,,,
13/6/2018,2.09,2.15,2.12,123.190002,6308.396028,757.99,0.054061653,0.618193177,,,,,,,,,
14/6/2018,2.07,2.17,2.12,123.379997,6649.438347,819.02,-0.026417999,0.616705066,,,,,,,,,
15/6/2018,2.08,2.16,2.12,121.339996,6473.773491,797.78,0.004940213,0.616119526,,,,,,,,,
16/6/2018,2.08,2.16,2.12,121.263331,6505.755311,802.9866667,-0.006846597,0.616559343,,,,,,,,,
17/6/2018,2.08,2.16,2.12,121.186666,6461.213025,808.1933333,0.037049234,0.616675695,,,,,,,,,
18/6/2018,2.08,2.16,2.12,121.110001,6700.596021,813.4,0.003289369,0.617522607,,,,,,,,,
19/6/2018,2.07,2.17,2.12,120.800003,6722.636753,825.72,0.001710798,0.617765222,,,,,,,,,
20/6/2018,2.06,2.18,2.12,120.260002,6734.137828,821.87,-0.003296067,0.61801111,,,,,,,,,
21/6/2018,2.05,2.17,2.11,120.050003,6711.941657,812.45,-0.095385449,0.618826989,,,,,,,,,
22/6/2018,2.07,2.17,2.12,120.339996,6071.720089,739.66,0.013930183,0.611632976,,,,,,,,,
23/6/2018,2.066666667,2.16,2.113333333,120.189997,6156.300264,736.29,-0.001166662,0.611799191,,,,,,,,,
24/6/2018,2.063333333,2.15,2.106666667,120.039998,6149.117943,732.92,0.014466494,0.612437253,,,,,,,,,
25/6/2018,2.06,2.14,2.1,119.889999,6238.074119,729.55,-0.021648252,0.615040088,,,,,,,,,
26/6/2018,2.07,2.17,2.12,119.260002,6103.03072,708.54,0.000927969,0.616857733,,,,,,,,,
27/6/2018,2.07,2.15,2.11,118.580002,6108.694146,704.79,-0.032127767,0.616990298,,,,,,,,,
28/6/2018,2.07,2.13,2.1,118.220001,5912.435446,698.14,0.036385256,0.616118534,,,,,,,,,
29/6/2018,2.06,2.16,2.11,118.650002,6127.560923,666.15,0.040636713,0.619143433,,,,,,,,,
30/6/2018,2.063333333,2.176666667,2.12,118.2533343,6376.564855,701.5033333,-0.001907455,0.627306026,,,,,,,,,
1/7/2018,2.066666667,2.193333333,2.13,117.8566667,6364.401842,736.8566667,0.036384704,0.643919724,,,,,,,,,
2/7/2018,2.07,2.21,2.14,117.459999,6595.968717,772.21,-0.009297166,0.652116051,,,,,,,,,
3/7/2018,2.08,2.16,2.12,118.650002,6534.644903,765.6,0.010475704,0.652854953,,,,,,,,,
4/7/2018,2.09,2.16,2.125,118.8500025,6603.099909,776.52,-0.010692032,0.660435579,,,,,,,,,
5/7/2018,2.1,2.16,2.13,119.050003,6532.499354,750.65,0.010425955,0.660870277,,,,,,,,,
6/7/2018,2.08,2.16,2.12,118.860001,6600.606901,755.49,0.017891402,0.660985728,,,,,,,,,
7/7/2018,2.086666667,2.16,2.123333333,118.956668,6718.701013,759.51,-0.001033565,0.668613689,,,,,,,,,
8/7/2018,2.093333333,2.16,2.126666667,119.053335,6711.7568,763.53,-0.006221663,0.671531423,,,,,,,,,
9/7/2018,2.1,2.16,2.13,119.150002,6669.99851,767.55,-0.052498198,0.671892509,,,,,,,,,
10/7/2018,2.09,2.17,2.13,118.93,6319.83561,719.9,0.007571649,0.670097971,,,,,,,,,
11/7/2018,2.07,2.15,2.11,117.639999,6367.687185,715.89,-0.025950554,0.670209065,,,,,,,,,
12/7/2018,2.06,2.14,2.1,118.129997,6202.442176,697.26,0.002151176,0.673071759,,,,,,,,,
13/7/2018,2.07,2.15,2.11,117.610001,6215.784718,699.31,0.005512689,0.673420384,,,,,,,,,
14/7/2018,2.063333333,2.15,2.106666667,117.5900017,6250.050407,722.8833333,0.015447738,0.674282942,,,,,,,,,
15/7/2018,2.056666667,2.15,2.103333333,117.5700023,6346.599551,746.4566667,0.056548848,0.677362479,,,,,,,,,
16/7/2018,2.05,2.15,2.1,117.550003,6705.492444,770.03,0.091244244,0.675980724,,,,,,,,,
17/7/2018,2.03,2.15,2.09,116.279999,7317.330034,830.15,0.004995513,0.670938642,,,,,,,,,
18/7/2018,2.03,2.15,2.09,116.309998,7353.883851,829.31,0.012208079,0.678188387,,,,,,,,,
19/7/2018,2.01,2.17,2.09,115.809998,7443.660646,821.19,-0.015290501,0.680444669,,,,,,,,,
20/7/2018,2.02,2.2,2.11,116.559998,7329.843348,792.37,0.009705958,0.692335221,,,,,,,,,
21/7/2018,2.016666667,2.203333333,2.11,116.373332,7400.986497,801.78,-0.001248337,0.692422501,,,,,,,,,
22/7/2018,2.013333333,2.206666667,2.11,116.186666,7391.747574,811.19,0.043451586,0.699690935,,,,,,,,,
23/7/2018,2.01,2.21,2.11,116,7712.930732,820.6,0.081163686,0.698553227,,,,,,,,,
24/7/2018,2,2.22,2.11,116.040001,8338.94062,868.24,-0.019136332,0.69435907,,,,,,,,,
25/7/2018,2.01,2.25,2.13,116.68,8179.363887,863.03,-0.030037783,0.694264523,,,,,,,,,
26/7/2018,2,2.22,2.11,115.769997,7933.673932,871.21,0.028337081,0.694029392,,,,,,,,,
27/7/2018,2,2.24,2.12,115.830002,8158.491094,861.1,0.004509448,0.694782103,,,,,,,,,
28/7/2018,2.003333333,2.243333333,2.123333333,115.770002,8195.281388,854.36,0.00199297,0.694880865,,,,,,,,,
29/7/2018,2.006666667,2.246666667,2.126666667,115.710002,8211.614335,847.62,-0.003705656,0.694935367,,,,,,,,,
30/7/2018,2.01,2.25,2.13,115.650002,8181.184914,840.88,-0.052442333,0.694954556,,,,,,,,,
31/7/2018,2,2.24,2.12,115.989998,7752.144492,802.22,-0.020048993,0.694028742,,,,,,,,,
1/8/2018,2,2.26,2.13,115.139999,7596.721803,783.05,-0.005953706,0.693738918,,,,,,,,,
2/8/2018,1.99,2.25,2.12,114.519997,7551.493153,770.42,-0.017090012,0.69370548,,,,,,,,,
3/8/2018,2,2.24,2.12,114.919998,7422.438043,761.85,-0.054509468,0.693470146,,,,,,,,,
4/8/2018,1.993333333,2.24,2.116666667,114.7233327,7017.844894,750.3433333,0.003440545,0.693048554,,,,,,,,,
5/8/2018,1.986666667,2.24,2.113333333,114.5266673,7041.990104,738.8366667,-0.0150919,0.693558925,,,,,,,,,
6/8/2018,1.98,2.24,2.11,114.330002,6935.713092,727.33,-0.029252421,0.693484271,,,,,,,,,
7/8/2018,2,2.26,2.13,114.589996,6732.82669,724.07,-0.06703118,0.693234374,,,,,,,,,
8/8/2018,1.98,2.24,2.11,114.910004,6281.517374,648.08,0.04493297,0.689867508,,,,,,,,,
9/8/2018,1.97,2.25,2.11,114.739998,6563.764604,659.35,-0.057883482,0.692507946,,,,,,,,,
10/8/2018,1.98,2.2,2.09,114.690002,6183.831056,648.72,0.017802053,0.69039645,,,,,,,,,
11/8/2018,1.983333333,2.203333333,2.093333333,114.1133343,6293.915942,631,0.007721074,0.691342928,,,,,,,,,
12/8/2018,1.986666667,2.206666667,2.096666667,113.5366667,6342.511734,613.28,-0.009078993,0.69132366,,,,,,,,,
13/8/2018,1.99,2.21,2.1,112.959999,6284.928115,595.56,-0.012380507,0.691409755,,,,,,,,,
14/8/2018,1.99,2.19,2.09,113.07,6207.11752,564.43,0.015978551,0.692770592,,,,,,,,,
15/8/2018,1.97,2.19,2.08,111.190002,6306.298266,599.76,0.003710429,0.692832024,,,,,,,,,
16/8/2018,1.97,2.19,2.08,111.099998,6329.69734,607.26,0.040687111,0.693013223,,,,,,,,,
17/8/2018,1.96,2.2,2.08,112.129997,6587.234439,627.56,-0.025385093,0.693346369,,,,,,,,,
18/8/2018,1.956666667,2.196666667,2.076666667,112.3166653,6420.016879,622.9233333,0.013908847,0.698047018,,,,,,,,,
19/8/2018,1.953333333,2.193333333,2.073333333,112.5033337,6509.311913,618.2866667,-0.033389201,0.698453886,,,,,,,,,
20/8/2018,1.95,2.19,2.07,112.690002,6291.971192,613.65,0.03027823,0.69756181,,,,,,,,,
21/8/2018,1.97,2.19,2.08,113.019997,6482.48094,605.64,-0.016344086,0.697129211,,,,,,,,,
22/8/2018,1.96,2.2,2.08,113.269997,6376.530714,600.11,0.023836426,0.696945695,,,,,,,,,
23/8/2018,1.99,2.19,2.09,112.199997,6528.524415,601.15,0.027734988,0.698545789,,,,,,,,,
24/8/2018,1.99,2.19,2.09,114.160004,6709.592961,619.87,0.005300264,0.698228753,,,,,,,,,
25/8/2018,1.993333333,2.2,2.096666667,114.3033347,6745.155573,623.83,-0.005929759,0.700715993,,,,,,,,,
26/8/2018,1.996666667,2.21,2.103333333,114.4466653,6705.158423,627.79,0.026581453,0.700680019,,,,,,,,,
27/8/2018,2,2.22,2.11,114.589996,6883.391277,631.75,0.028945922,0.700653902,,,,,,,,,
28/8/2018,1.99,2.23,2.11,113.68,7082.637385,671.18,-0.00649395,0.700576097,,,,,,,,,
29/8/2018,2,2.24,2.12,114.199997,7036.643094,658.97,-0.008919421,0.700540341,,,,,,,,,
30/8/2018,1.99,2.21,2.1,113.639999,6973.880312,635.86,0.006364282,0.700857233,,,,,,,,,
31/8/2018,1.98,2.18,2.08,113.510002,7018.26405,660.17,0.024932759,0.701041871,,,,,,,,,
1/9/2018,1.9825,2.1875,2.085,113.3650015,7193.248733,669.67,0.01167634,0.702202355,,,,,,,,,
2/9/2018,1.985,2.195,2.09,113.220001,7277.239549,679.17,-0.001150822,0.702715935,,,,,,,,,
3/9/2018,1.9875,2.2025,2.095,113.0750005,7268.864743,688.67,0.012673857,0.702755427,,,,,,,,,
4/9/2018,1.99,2.21,2.1,112.93,7360.989295,687.51,-0.087771242,0.702667045,,,,,,,,,
5/9/2018,1.98,2.2,2.09,113.32,6714.906125,622.22,-0.029074275,0.697031182,,,,,,,,,
6/9/2018,1.97,2.19,2.08,113.540001,6519.675095,584.98,-0.012705182,0.699036887,,,,,,,,,
7/9/2018,1.98,2.22,2.1,113.230003,6436.841435,578.76,-0.034539609,0.699309432,,,,,,,,,
8/9/2018,1.98,2.22,2.1,113.203336,6214.51545,571.19,0.010164401,0.698362775,,,,,,,,,
9/9/2018,1.98,2.22,2.1,113.176669,6277.682277,563.62,0.008440626,0.69832108,,,,,,,,,
10/9/2018,1.98,2.22,2.1,113.150002,6330.669843,556.05,-0.003787251,0.698714974,,,,,,,,,
11/9/2018,2.01,2.23,2.12,113.220001,6306.694006,543.58,0.008317454,0.698781119,,,,,,,,,
12/9/2018,2.02,2.22,2.12,114.169998,6359.149645,545.07,0.022329396,0.698804202,,,,,,,,,
13/9/2018,1.98,2.22,2.1,113.760002,6501.145617,568.18,0.001242469,0.69858682,,,,,,,,,
14/9/2018,2,2.2,2.1,113.019997,6509.223086,579.37,0.004299743,0.698881072,,,,,,,,,
15/9/2018,1.996666667,2.203333333,2.1,113.216665,6537.211073,569.1833333,-0.003833224,0.698877391,,,,,,,,,
16/9/2018,1.993333333,2.206666667,2.1,113.413333,6512.152478,558.9966667,-0.036535294,0.699153804,,,,,,,,,
17/9/2018,1.99,2.21,2.1,113.610001,6274.229074,548.81,0.014285324,0.698115527,,,,,,,,,
18/9/2018,2.01,2.25,2.13,113.440002,6363.858467,560.34,0.005227791,0.698009513,,,,,,,,,
19/9/2018,2.02,2.28,2.15,113.879997,6397.127392,570.35,0.015615093,0.698026907,,,,,,,,,
20/9/2018,2.02,2.28,2.15,114.269997,6497.019131,576.6,0.038121767,0.697922095,,,,,,,,,
21/9/2018,2.02,2.28,2.15,113.489998,6744.696981,635.28,-0.005553825,0.697023933,,,,,,,,,
22/9/2018,2.023333333,2.283333333,2.153333333,113.4833323,6707.238115,628.2766667,0.000387643,0.697011936,,,,,,,,,
23/9/2018,2.026666667,2.286666667,2.156666667,113.4766667,6709.838127,621.2733333,-0.018337853,0.69703449,,,,,,,,,
24/9/2018,2.03,2.29,2.16,113.470001,6586.794102,614.27,-0.022494455,0.696786424,,,,,,,,,
25/9/2018,2.05,2.27,2.16,113.650002,6438.627759,578.19,0.006283356,0.696617786,,,,,,,,,
26/9/2018,2.04,2.24,2.14,113.050003,6479.083948,601.61,0.030523949,0.696608492,,,,,,,,,
27/9/2018,2.04,2.26,2.15,112.050003,6676.851173,626.68,-0.005226357,0.696881247,,,,,,,,,
28/9/2018,2.03,2.25,2.14,112.760002,6641.955563,619.37,-0.006284811,0.706755169,,,,,,,,,
29/9/2018,2.033333333,2.246666667,2.14,112.696668,6600.212125,617.37,0.002919404,0.706960587,,,,,,,,,
30/9/2018,2.036666667,2.243333333,2.14,112.633334,6619.480812,615.37,-0.003544495,0.708338642,,,,,,,,,
1/10/2018,2.04,2.24,2.14,112.57,6596.018098,613.37,-0.009339419,0.70842066,,,,,,,,,
2/10/2018,2.03,2.21,2.12,113.870003,6534.415121,611.38,-0.004462368,0.708342754,,,,,,,,,
3/10/2018,2.07,2.25,2.16,113.419998,6505.256156,596.41,0.010574445,0.708557062,,,,,,,,,
4/10/2018,2.06,2.26,2.16,113.480003,6574.045632,611.28,0.007986664,0.708886785,,,,,,,,,
5/10/2018,2.05,2.27,2.16,113.800003,6626.550323,607.4,-0.005365476,0.708857736,,,,,,,,,
6/10/2018,2.05,2.275,2.1625,113.3800023,6590.995726,611.1433333,0.000704281,0.708858283,,,,,,,,,
7/10/2018,2.05,2.28,2.165,112.9600017,6595.637642,614.8866667,0.009344788,0.709058371,,,,,,,,,
8/10/2018,2.05,2.285,2.1675,112.540001,6657.272478,618.63,-0.001594363,0.709091436,,,,,,,,,
9/10/2018,2.05,2.29,2.17,112.599998,6646.658367,611.47,-0.007105878,0.709099271,,,,,,,,,
10/10/2018,2.04,2.28,2.16,112.879997,6599.428021,606.76,-0.052578939,0.709791358,,,,,,,,,
11/10/2018,1.99,2.25,2.12,115.779999,6252.437099,560.23,0.006632251,0.708830807,,,,,,,,,
12/10/2018,1.99,2.25,2.12,115.230003,6293.90483,561,0.004965806,0.708815217,,,,,,,,,
13/10/2018,1.993333333,2.253333333,2.123333333,115.4866687,6325.159139,566.9366667,-0.000529296,0.710251873,,,,,,,,,
14/10/2018,1.996666667,2.256666667,2.126666667,115.7433343,6321.811255,572.8733333,0.040328355,0.710256964,,,,,,,,,
15/10/2018,2,2.26,2.13,116,6576.759501,578.81,-0.003752884,0.710041445,,,,,,,,,
16/10/2018,2.01,2.25,2.13,115.800003,6552.077685,585.49,-0.004856665,0.710033507,,,,,,,,,
17/10/2018,2,2.26,2.13,115.790001,6520.256441,586.01,-0.006282079,0.710016473,,,,,,,,,
18/10/2018,1.99,2.21,2.1,115.919998,6479.295676,578.93,-0.003688663,0.709992403,,,,,,,,,
19/10/2018,1.98,2.24,2.11,116.010002,6455.39574,578.3,0.001007726,0.710316144,,,,,,,,,
20/10/2018,1.98,2.24,2.11,115.910001,6461.901011,578.76,0.002160405,0.71064525,,,,,,,,,
21/10/2018,1.98,2.24,2.11,115.81,6475.861332,579.22,-0.001483765,0.710679046,,,,,,,,,
22/10/2018,1.98,2.24,2.11,115.709999,6466.252678,579.68,-0.006549029,0.710856381,,,,,,,,,
23/10/2018,1.94,2.24,2.09,116.389999,6423.905004,580.64,0.001425998,0.71081592,,,,,,,,,
24/10/2018,1.93,2.21,2.07,116.660004,6433.06548,582.05,-0.001974161,0.711463529,,,,,,,,,
25/10/2018,1.91,2.19,2.05,116.400002,6420.365573,579.98,-0.000616741,0.711455627,,,,,,,,,
26/10/2018,1.93,2.19,2.06,116.769997,6416.405872,578.91,-3.39079E-05,0.711805188,,,,,,,,,
27/10/2018,1.926666667,2.193333333,2.06,116.616664,6416.188305,572.4666667,-0.001553446,0.715454916,,,,,,,,,
28/10/2018,1.923333333,2.196666667,2.06,116.463331,6406.221101,566.0233333,-0.024030942,0.715467891,,,,,,,,,
29/10/2018,1.92,2.2,2.06,116.309998,6252.273571,559.58,0.005168003,0.733005883,,,,,,,,,
30/10/2018,1.91,2.19,2.05,115.800003,6284.585339,560.02,0.002267797,0.735951437,,,,,,,,,
31/10/2018,1.9,2.2,2.05,115.150002,6298.837501,566.27,0.011028803,0.736625477,,,,,,,,,
1/11/2018,1.88,2.16,2.02,116.629997,6368.306136,567.61,0.006194009,0.737366537,,,,,,,,,
2/11/2018,1.91,2.21,2.06,116.650002,6407.751479,575.88,-0.003095384,0.737559559,,,,,,,,,
3/11/2018,1.91,2.21,2.06,116.556669,6387.91703,580.51,0.010695912,0.738085882,,,,,,,,,
4/11/2018,1.91,2.21,2.06,116.463336,6456.241631,585.14,-0.006544704,0.738035904,,,,,,,,,
5/11/2018,1.91,2.21,2.06,116.370003,6413.987438,589.77,0.002230617,0.738013772,,,,,,,,,
6/11/2018,1.92,2.22,2.07,116.040001,6428.294585,602.16,0.01532686,0.738032125,,,,,,,,,
7/11/2018,1.93,2.21,2.07,116.029999,6526.820154,608.47,-0.008990729,0.737986588,,,,,,,,,
8/11/2018,1.92,2.22,2.07,115.779999,6468.139286,597.19,-0.010852559,0.738134382,,,,,,,,,
9/11/2018,1.9,2.18,2.04,114.480003,6397.943423,586.92,0.000246232,0.73809608,,,,,,,,,
10/11/2018,1.895,2.175,2.035,114.20667,6399.518804,586.88,0.001274737,0.738094474,,,,,,,,,
11/11/2018,1.89,2.17,2.03,113.933337,6407.676509,586.84,-0.006754802,0.738220029,,,,,,,,,
12/11/2018,1.885,2.165,2.025,113.660004,6364.393922,586.8,0.001095715,0.739734629,,,,,,,,,
13/11/2018,1.88,2.16,2.02,113.699997,6371.367486,581.3,-0.097983801,0.739735732,,,,,,,,,
14/11/2018,1.85,2.15,2,114.639999,5747.076679,499.59,-0.016069644,0.733352215,,,,,,,,,
15/11/2018,1.85,2.15,2,114.769997,5654.723204,500.41,-0.004818009,0.734030713,,,,,,,,,
16/11/2018,1.88,2.16,2.02,115.620003,5627.478697,499.46,0.000721767,0.734023794,,,,,,,,,
17/11/2018,1.87,2.15,2.01,115.636668,5631.540424,480.7933333,0.002830336,0.734032423,,,,,,,,,
18/11/2018,1.86,2.14,2,115.653333,5647.479577,462.1266667,-0.133592186,0.734206164,,,,,,,,,
19/11/2018,1.85,2.13,1.99,115.669998,4893.020433,443.46,-0.086277254,0.721952746,,,,,,,,,
20/11/2018,1.82,2.12,1.97,115.669998,4470.864068,389.38,0.031011593,0.716490659,,,,,,,,,
21/11/2018,1.81,2.13,1.97,115.860001,4609.512684,399.68,-0.050323522,0.715923119,,,,,,,,,
22/11/2018,1.79,2.14,1.965,115.814999,4377.54577,397.22,-0.000736153,0.714918776,,,,,,,,,
23/11/2018,1.77,2.15,1.96,115.769997,4374.323227,374.9,-0.109663358,0.715009344,,,,,,,,,
24/11/2018,1.773333333,2.146666667,1.96,115.7266643,3894.620254,358.62,0.029196475,0.706182834,,,,,,,,,
25/11/2018,1.776666667,2.143333333,1.96,115.6833317,4008.329436,342.34,-0.051542687,0.708241687,,,,,,,,,
26/11/2018,1.78,2.14,1.96,115.639999,3801.729367,326.06,0.008755811,0.707748754,,,,,,,,,
27/11/2018,1.73,2.09,1.91,114.949997,3835.01659,329.47,0.109894692,0.707721894,,,,,,,,,
28/11/2018,1.74,2.14,1.94,115.379997,4256.464556,381.9,0.009145564,0.70163143,,,,,,,,,
29/11/2018,1.79,2.17,1.98,115.739998,4295.392323,367.03,-0.061774993,0.702116119,,,,,,,,,
30/11/2018,1.77,2.17,1.97,115.540001,4030.044494,348.57,0.044273762,0.699203175,,,,,,,,,
1/12/2018,1.766666667,2.166666667,1.966666667,115.830002,4208.469723,344.12,-0.01532402,0.699335132,,,,,,,,,
2/12/2018,1.763333333,2.163333333,1.963333333,116.120003,4143.979048,339.67,-0.057574765,0.699187542,,,,,,,,,
3/12/2018,1.76,2.16,1.96,116.410004,3905.390427,335.22,0.013982269,0.697619748,,,,,,,,,
4/12/2018,1.74,2.14,1.94,117.120003,3959.996646,337.32,-0.045796136,0.698059083,,,,,,,,,
5/12/2018,1.715,2.125,1.92,117.130001,3778.6441,324.16,-0.065691161,0.696671091,,,,,,,,,
6/12/2018,1.69,2.11,1.9,117.139999,3530.420581,310.56,-0.030107717,0.693508345,,,,,,,,,
7/12/2018,1.68,2.1,1.89,118.089996,3424.127676,284.87,0.012037043,0.692747333,,,,,,,,,
8/12/2018,1.67,2.09,1.88,117.9533307,3465.344049,286.67,0.034983023,0.692830228,,,,,,,,,
